stage,case_id,window,wc_eV,eta,back_replicas,Q_accuracy,Q_repeat,Q_conservative
screen,s18_random,110-120,3.872238,7.6121e-05,12,2.023535098049355,1.9968405273210892,1.9968405273210892
screen,s18_random,120-130,3.872238,7.6121e-05,12,1.1087226916163158,1.4135245771298552,1.1087226916163158
screen,s18_random,130-140,3.872238,7.6121e-05,12,0.8797833656016338,0.921314704054211,0.8797833656016338
screen,s18_random,140-150,3.872238,7.6121e-05,12,0.8146383480100369,0.9973222411967844,0.8146383480100369
screen,s19_random,0-10,4.003588,5.712e-05,12,151.2441638671539,137.0129000916505,137.0129000916505
screen,s19_random,10-20,4.003588,5.712e-05,12,50.490998504619746,51.44306666535996,50.490998504619746
screen,s19_random,20-30,4.003588,5.712e-05,12,18.266772235864913,19.916813870652064,18.266772235864913
screen,s19_random,30-40,4.003588,5.712e-05,12,9.645991101217653,12.971476105773458,9.645991101217653
screen,s19_random,40-50,4.003588,5.712e-05,12,8.639952215918663,8.925553787852476,8.639952215918663
screen,s19_random,50-60,4.003588,5.712e-05,12,9.49751712951522,6.688126041085455,6.688126041085455
screen,s19_random,60-70,4.003588,5.712e-05,12,5.519290680784688,4.729726955846402,4.729726955846402
screen,s19_random,70-80,4.003588,5.712e-05,12,5.0915099994403805,4.421183006061115,4.421183006061115
