stage,case_id,window,wc_eV,eta,back_replicas,Q_accuracy,Q_repeat,Q_conservative
fine,f09_grid,70-80,3.6,4.6e-05,12,3.0337277498255046,4.223019386289205,3.0337277498255046
fine,f09_grid,80-90,3.6,4.6e-05,12,2.773113079579032,3.3130302845987836,2.773113079579032
fine,f09_grid,90-100,3.6,4.6e-05,12,3.268304628863064,2.487833287930718,2.487833287930718
fine,f09_grid,100-110,3.6,4.6e-05,12,1.936041655375268,3.269933664093237,1.936041655375268
fine,f09_grid,110-120,3.6,4.6e-05,12,2.0005725613455514,1.5744506156641727,1.5744506156641727
fine,f09_grid,120-130,3.6,4.6e-05,12,1.498099974314653,1.185901821679975,1.185901821679975
fine,f09_grid,130-140,3.6,4.6e-05,12,1.4178524602032634,1.2196320259883324,1.2196320259883324
fine,f09_grid,140-150,3.6,4.6e-05,12,1.370191642718677,1.1649098620466656,1.1649098620466656
fine,f10_random,0-10,3.744152,3.556e-05,12,132.21504326492678,144.36005639176864,132.21504326492678
fine,f10_random,10-20,3.744152,3.556e-05,12,48.47660745031324,44.05496103922032,44.05496103922032
fine,f10_random,20-30,3.744152,3.556e-05,12,16.93827106589085,19.024081699919204,16.93827106589085
fine,f10_random,30-40,3.744152,3.556e-05,12,11.589148948038869,11.281565066075213,11.281565066075213
fine,f10_random,40-50,3.744152,3.556e-05,12,8.567652178292184,7.634047035364836,7.634047035364836
fine,f10_random,50-60,3.744152,3.556e-05,12,5.9404725514773355,6.401193586158726,5.9404725514773355
fine,f10_random,60-70,3.744152,3.556e-05,12,5.149493162138526,4.910714512279706,4.910714512279706
fine,f10_random,70-80,3.744152,3.556e-05,12,4.2964264434831625,5.416475130265303,4.2964264434831625
fine,f10_random,80-90,3.744152,3.556e-05,12,4.546315974031356,4.030712187409444,4.030712187409444
fine,f10_random,90-100,3.744152,3.556e-05,12,3.359741344106113,3.3292616447177075,3.3292616447177075
fine,f10_random,100-110,3.744152,3.556e-05,12,4.000748956896734,2.897194324601849,2.897194324601849
fine,f10_random,110-120,3.744152,3.556e-05,12,1.832798521623977,1.6314737055392807,1.6314737055392807
fine,f10_random,120-130,3.744152,3.556e-05,12,0.9416234629766426,1.6515198509063522,0.9416234629766426
fine,f10_random,130-140,3.744152,3.556e-05,12,1.4652222613772896,1.3423204891620757,1.3423204891620757
fine,f10_random,140-150,3.744152,3.556e-05,12,1.1535140883233124,1.4189554308262353,1.1535140883233124
fine,f11_random,0-10,3.680172,3.9056e-05,12,137.75327323533267,139.1169704667501,137.75327323533267
fine,f11_random,10-20,3.680172,3.9056e-05,12,50.86964937190831,42.69606815020304,42.69606815020304
fine,f11_random,20-30,3.680172,3.9056e-05,12,20.31796223168866,17.104311625728098,17.104311625728098
fine,f11_random,30-40,3.680172,3.9056e-05,12,9.956880085154094,11.17208922939367,9.956880085154094
fine,f11_random,40-50,3.680172,3.9056e-05,12,7.119099780146484,8.4524020996945,7.119099780146484
fine,f11_random,50-60,3.680172,3.9056e-05,12,6.83332619334501,6.468747280256254,6.468747280256254
fine,f11_random,60-70,3.680172,3.9056e-05,12,6.1909942051127045,6.529267746142725,6.1909942051127045
fine,f11_random,70-80,3.680172,3.9056e-05,12,4.106688800451359,3.145758958662831,3.145758958662831
fine,f11_random,80-90,3.680172,3.9056e-05,12,3.15610976661491,3.322261103773945,3.15610976661491
fine,f11_random,90-100,3.680172,3.9056e-05,12,2.597787311583846,3.533493096008606,2.597787311583846
fine,f11_random,100-110,3.680172,3.9056e-05,12,3.159553590617243,1.6418415289722916,1.6418415289722916
fine,f11_random,110-120,3.680172,3.9056e-05,12,2.606415318698636,2.091340347204542,2.091340347204542
fine,f11_random,120-130,3.680172,3.9056e-05,12,0.9456431785704892,1.6837354043462123,0.9456431785704892
fine,f11_random,130-140,3.680172,3.9056e-05,12,1.633671564655447,1.6294143163265888,1.6294143163265888
fine,f11_random,140-150,3.680172,3.9056e-05,12,1.07292788346287,0.856166154123823,0.856166154123823
fine,f12_random,0-10,3.188146,3.218e-05,12,156.25576474519877,164.8397981971564,156.25576474519877
fine,f12_random,10-20,3.188146,3.218e-05,12,43.45273212996388,42.34109698753929,42.34109698753929
fine,f12_random,20-30,3.188146,3.218e-05,12,15.452032008199724,18.354368639222876,15.452032008199724
fine,f12_random,30-40,3.188146,3.218e-05,12,12.988746366698713,11.28777683032154,11.28777683032154
fine,f12_random,40-50,3.188146,3.218e-05,12,7.5045972417592095,7.570117020812829,7.5045972417592095
fine,f12_random,50-60,3.188146,3.218e-05,12,6.648437147565298,7.467886268198207,6.648437147565298
fine,f12_random,60-70,3.188146,3.218e-05,12,4.645401706329873,4.520427976379317,4.520427976379317
fine,f12_random,70-80,3.188146,3.218e-05,12,6.4848833834583886,4.431113834441217,4.431113834441217
fine,f12_random,80-90,3.188146,3.218e-05,12,4.920639491903425,2.7282380423832167,2.7282380423832167
fine,f12_random,90-100,3.188146,3.218e-05,12,2.904124797318108,2.878367698254744,2.878367698254744
fine,f12_random,100-110,3.188146,3.218e-05,12,1.944704288597408,2.5506327790963716,1.944704288597408
