source_stage,model_branch,source_file,search_round,selection_rank,selection_status,case_id,wc_eV,eta,band_class,ntraj_per_run,independent_repeats,time_end,required_until,required_Q,bottleneck_window,passes_required_interval,active_orbitals,inactive_orbitals,max_inactive_noise,inactive_noise_limit,signal_rms,signal_peak,repeat_noise_rms,particle_number_max_error,Q_0_10,Q_10_20,Q_20_30,Q_30_40,Q_40_50,Q_50_60,Q_60_70,Q_70_80,Q_80_90,Q_90_100,Q_100_110,Q_110_120,Q_120_130,Q_130_140,Q_140_150
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3p5_eta0p00012,3.5,0.00012,narrow,1000000,3,60.0,60.0,2.2781160675462506,50-60,False,0 5 6 7 8 9,1 2 3 4,1.1163759612175893e-05,7.856600543507004e-05,0.0006162430147047661,0.0010040502914862534,8.188697506091942e-05,9.127809619258187e-12,75.48233959018502,15.689334430217821,9.452617239870767,4.117265985200779,2.9708212966063465,2.2781160675462506,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3p5_eta0p00018,3.5,0.00018,narrow,1000000,3,60.0,60.0,2.2706145282911705,50-60,False,0 5 6 7 8 9,1 2 3 4,3.492607958056476e-05,0.00012403697574536122,0.0010352533951698605,0.0017244941797058683,0.00016720624981147526,1.0126122163001128e-11,105.80713454028577,15.838871712926721,9.811918791181045,4.199195660235711,3.2079831520245956,2.2706145282911705,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3_eta0p00018,3.0,0.00018,narrow,1000000,3,60.0,60.0,2.206997835068921,50-60,False,0 5 6 7 8 9,1 2 3 4,2.8683400541447204e-05,0.00012747647912795238,0.0010523409402832902,0.0017500366173392483,0.00015969203807374418,1.0111911308285926e-11,74.44638651466992,20.379968318378634,10.861008040673529,3.8229584621287733,2.9723104674818055,2.206997835068921,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3_eta5em05,3.0,5e-05,narrow,1000000,3,60.0,60.0,2.202992123678869,50-60,False,0 5 6 7 8 9,1 2 3 4,2.300984968166771e-06,3.1014140562551404e-05,0.00022605554482082435,0.0003488673737879611,2.993111685845272e-05,1.0240697179142444e-11,79.41547918998133,11.81428933748827,9.364247302286794,3.2793232747285312,3.155264274492585,2.202992123678869,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3p75_eta0p00018,3.75,0.00018,narrow,1000000,3,60.0,60.0,2.191201107496637,50-60,False,0 5 6 7 8 9,1 2 3 4,2.8124041079941183e-05,0.0001237599931589731,0.0010276577684619917,0.0017730435173929477,0.00015584745167136486,1.0129674876679928e-11,94.64567305364835,15.071909046072058,9.386774690783035,3.7068101249678924,3.3107438745178244,2.191201107496637,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3p75_eta0p00012,3.75,0.00012,narrow,1000000,3,60.0,60.0,2.190212930132188,50-60,False,0 5 6 7 8 9,1 2 3 4,1.3883683677391556e-05,7.694970293283021e-05,0.0006040552063451672,0.00097191315045237,9.056601790536526e-05,9.14646136607189e-12,71.50696699266574,14.709835743671729,8.956337644547359,3.65507600641786,2.8578817457191215,2.190212930132188,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3p5_eta5em05,3.5,5e-05,narrow,1000000,3,60.0,60.0,2.1869959061768407,50-60,False,0 5 6 7 8 9,1 2 3 4,2.0962305635380306e-06,3.0087522945871504e-05,0.00021989803416347817,0.00033903821950694615,3.056604957329972e-05,1.0239809000722744e-11,64.65954737473976,12.901684853082024,9.40739379637571,3.4058892015438986,2.921947112779872,2.1869959061768407,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc4_eta0p00018,4.0,0.00018,wide,1000000,3,60.0,60.0,2.1867968986827475,50-60,False,0 5 6 7 8 9,1 2 3 4,2.6012529383748573e-05,0.0001220567534057821,0.000999943297159393,0.0016775169149421158,0.00017425307055388836,1.0132339411939029e-11,80.03160138837806,14.162326899494602,10.544389324695656,3.5567616415360597,2.759496943073318,2.1867968986827475,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc2p5_eta0p00024,2.5,0.00024,narrow,1000000,3,60.0,60.0,2.183337530514986,50-60,False,0 5 6 7 8 9,1 2 3 4,5.6601327701396843e-05,0.00018443395587551732,0.001586328984799268,0.0028984419903140186,0.00026795328645798426,9.176659432341694e-12,116.55170598001804,20.948093424049382,13.658129858919052,4.684648938682644,3.204126409538605,2.183337530514986,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3_eta0p00012,3.0,0.00012,narrow,1000000,3,60.0,60.0,2.160851036765859,50-60,False,0 5 6 7 8 9,1 2 3 4,1.2655475502959491e-05,8.004267688666155e-05,0.0006274822206921405,0.0009051087719950044,9.271811126840736e-05,9.172218540243193e-12,68.71620699855674,11.888549635002155,11.348306230891172,5.024550257824076,3.0838047692721293,2.160851036765859,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc4_eta0p00024,4.0,0.00024,wide,1000000,3,60.0,60.0,2.1345166670075,50-60,False,0 5 6 7 8 9,1 2 3 4,6.11185797466613e-05,0.00017097834116224243,0.0015058394010750526,0.0028030501326773076,0.00024363146636129985,9.178435789181094e-12,97.09288129269372,11.885389641882767,10.077380911894773,4.036670557621799,3.146879784090243,2.1345166670075,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3_eta0p00024,3.0,0.00024,narrow,1000000,3,60.0,60.0,2.060853596540644,50-60,False,0 5 6 7 8 9,1 2 3 4,5.143763429151101e-05,0.0001790492533310266,0.0015836396262344531,0.002649359461098862,0.0002504754644742836,9.133138689776388e-12,118.65041096431035,15.43542040728109,12.560511368998913,4.112417979451495,3.6715442369039892,2.060853596540644,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3p25_eta0p00024,3.25,0.00024,narrow,1000000,3,60.0,60.0,2.04043887192259,50-60,False,0 5 6 7 8 9,1 2 3 4,5.541913983100265e-05,0.0001771661575644549,0.0015053637060853458,0.002528953626398185,0.000252119838078833,9.100276088247483e-12,89.64692902045562,13.952471098712396,11.170947859511285,3.776385410117116,3.0913131172534096,2.04043887192259,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3p25_eta0p00012,3.25,0.00012,narrow,1000000,3,60.0,60.0,2.0373429766056788,50-60,False,0 5 6 7 8 9,1 2 3 4,1.2632451534136682e-05,7.908745418666177e-05,0.0006256589688381621,0.0010696235398726468,8.645265623285548e-05,9.158895863947691e-12,84.9500291993948,16.97601237808967,10.481740583785108,3.782799671915397,3.1981968082743815,2.0373429766056788,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3p5_eta2p5em05,3.5,2.5e-05,narrow,1000000,3,60.0,60.0,2.0140810480275086,50-60,False,0 5 6 7 8 9,1 2 3 4,6.027120276563889e-07,1.437015749030019e-05,0.00010269193509192362,0.00016621475676383812,1.3886403769765947e-05,1.027977702960925e-11,49.10805021608705,11.652541677647845,6.544338091775526,3.047874912405127,2.6906264236285993,2.0140810480275086,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc4_eta5em05,4.0,5e-05,wide,1000000,3,60.0,60.0,2.0135280171097185,50-60,False,0 5 6 7 8 9,1 2 3 4,1.9912325989603697e-06,2.9547591512653156e-05,0.0002167242123589439,0.00033143404516187345,2.8471535903389775e-05,1.0240697179142444e-11,62.200793617643086,9.03196999510483,7.7893240916403474,3.395813550675464,2.597338376570385,2.0135280171097185,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3_eta8em05,3.0,8e-05,narrow,1000000,3,60.0,60.0,1.9982587824198292,50-60,False,0 5 6 7 8 9,1 2 3 4,5.4684114712443985e-06,5.099169173087092e-05,0.00038371202394102947,0.0005644366479016245,5.736462328591663e-05,9.163336756046192e-12,75.8280535091634,14.657818616893561,9.221241289972859,3.935749252863181,3.484083291808836,1.9982587824198292,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc4_eta0p00012,4.0,0.00012,wide,1000000,3,60.0,60.0,1.991535553166013,50-60,False,0 5 6 7 8 9,1 2 3 4,1.3562180228015056e-05,7.672028756256416e-05,0.0005935918041343076,0.000918995483434365,8.784938858615612e-05,9.191758465476596e-12,92.01746997147937,13.898912748514446,11.046472088942766,3.7391926621764293,2.883275937852322,1.991535553166013,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3p5_eta8em05,3.5,8e-05,narrow,1000000,3,60.0,60.0,1.9153561702449213,50-60,False,0 5 6 7 8 9,1 2 3 4,5.843394329477547e-06,5.0028417025308304e-05,0.0003766947249457281,0.0005528880716463753,5.333388110351597e-05,9.2210683533267e-12,46.02310380618893,13.396327358619473,9.769717358692896,3.886624450915271,2.6821664713263043,1.9153561702449213,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3_eta2p5em05,3.0,2.5e-05,narrow,1000000,3,60.0,60.0,1.890281063715742,50-60,False,0 5 6 7 8 9,1 2 3 4,6.100762679996791e-07,1.4742719998645654e-05,0.00010596775627809012,0.00017017389225618167,1.4072005444630088e-05,1.027888885118955e-11,72.94262317360045,11.34155689777307,9.031317472644377,3.604575505790434,3.1701025198264086,1.890281063715742,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3p5_eta0p00024,3.5,0.00024,narrow,1000000,3,60.0,60.0,1.8826261168252936,50-60,False,0 5 6 7 8 9,1 2 3 4,6.070114446047445e-05,0.0001747468911958159,0.0015179790530613132,0.00293599155149243,0.00024370656424571789,9.15267861500979e-12,91.3171976673959,14.491540128883152,10.638869798209184,4.364658892053018,2.96788675420506,1.8826261168252936,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc2p5_eta2p5em05,2.5,2.5e-05,narrow,1000000,3,60.0,60.0,1.864842618442206,50-60,False,0 5 6 7 8 9,1 2 3 4,6.146789906842484e-07,1.5102628620734233e-05,0.00010746242311086866,0.00017456156085749505,1.5038333168387792e-05,1.027888885118955e-11,67.76831606788883,11.973155020688125,8.832923247535906,3.333789566157441,3.064288717094419,1.864842618442206,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3p75_eta0p00024,3.75,0.00024,narrow,1000000,3,60.0,60.0,1.8602939962094573,50-60,False,0 5 6 7 8 9,1 2 3 4,5.364964869864588e-05,0.00017322428334122107,0.0014965934245015047,0.002660969094421714,0.0002384673212490916,9.118039656641486e-12,86.9661476794263,15.98931134879412,9.900919568759608,4.385831716358808,3.3617478574308883,1.8602939962094573,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc2p5_eta5em05,2.5,5e-05,narrow,1000000,3,60.0,60.0,1.8492267349982878,50-60,False,0 5 6 7 8 9,1 2 3 4,2.1564592224535973e-06,3.162359278982888e-05,0.00023062608390273345,0.00035788689207426393,3.095494279848382e-05,1.0241585357562144e-11,64.6143920759315,13.017736111126858,9.484140458648673,3.29669516677592,3.675870424429011,1.8492267349982878,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3p25_eta0p00018,3.25,0.00018,narrow,1000000,3,60.0,60.0,1.8318824185933023,50-60,False,0 5 6 7 8 9,1 2 3 4,3.0094093672501772e-05,0.0001263523013439569,0.0010351219347433077,0.0017124607700778206,0.00017563698580333746,1.013944483929663e-11,71.83865923392463,12.791293960125182,11.145356118134124,3.279405434028232,3.407616899234112,1.8318824185933023,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc4_eta8em05,4.0,8e-05,wide,1000000,3,60.0,60.0,1.8194496005129106,50-60,False,0 5 6 7 8 9,1 2 3 4,4.997901820140022e-06,4.921621468733216e-05,0.00037120709456734546,0.0005422237256625074,5.3757216182205296e-05,9.209522033870599e-12,47.106124540979735,12.823994017225878,9.444069747178025,3.0606892318278933,2.7362263970061056,1.8194496005129106,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3p75_eta2p5em05,3.75,2.5e-05,narrow,1000000,3,60.0,60.0,1.8159897537172511,50-60,False,0 5 6 7 8 9,1 2 3 4,7.297031610102333e-07,1.4195349207088765e-05,0.00010080658721312232,0.00016467132268409477,1.4870065044445734e-05,1.027888885118955e-11,44.736552481145395,12.671106960432281,7.333210901567093,3.4080107057840587,2.339057714435949,1.8159897537172511,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc4_eta2p5em05,4.0,2.5e-05,wide,1000000,3,60.0,60.0,1.7762932672254121,50-60,False,0 5 6 7 8 9,1 2 3 4,6.187617993421506e-07,1.4061197032324677e-05,0.00010083623586531652,0.00016339684737315028,1.395635201721523e-05,1.027888885118955e-11,50.56490824205687,9.674831291492726,7.930038109011588,2.889357295182412,2.9970475543587805,1.7762932672254121,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3p75_eta5em05,3.75,5e-05,narrow,1000000,3,60.0,60.0,1.7147990927189751,50-60,False,0 5 6 7 8 9,1 2 3 4,2.059300097233332e-06,2.9757732176398686e-05,0.00021785624410785033,0.0003372064452101374,3.0120148406917726e-05,1.0240697179142444e-11,77.54338399376633,10.583125825813276,9.75675241369712,3.3889695277713225,3.3458324343279933,1.7147990927189751,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3p25_eta5em05,3.25,5e-05,narrow,1000000,3,60.0,60.0,1.6792895780256778,50-60,False,0 5 6 7 8 9,1 2 3 4,2.3849802852825507e-06,3.0510517110641922e-05,0.0002224852298048451,0.00034446345971106916,2.9968075078259712e-05,1.0238920822303044e-11,62.35830986288673,13.192515860512039,8.659895243485753,3.8669874939133075,3.336839730427836,1.6792895780256778,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3p25_eta2p5em05,3.25,2.5e-05,narrow,1000000,3,60.0,60.0,1.6673994556188365,50-60,False,0 5 6 7 8 9,1 2 3 4,5.548806459586952e-07,1.4588596141474128e-05,0.0001033946386750704,0.00016774249896929437,1.4044334121731166e-05,1.027977702960925e-11,75.66940941972113,9.887815260557014,7.535741908003719,3.1157426106426995,2.8951137789723,1.6673994556188365,,,,,,,,,
resonant-fine-1m,delE=-2.5eV,scan_cloud_resonant_fine_1m_20260809/strict_resonant_fine_q60.csv,,,not-applicable,wc3p25_eta8em05,3.25,8e-05,narrow,1000000,3,60.0,60.0,1.5415426549352795,50-60,False,0 5 6 7 8 9,1 2 3 4,5.048029494137203e-06,5.059493889882402e-05,0.0003771032001865678,0.0005600310997919768,5.2658148057358816e-05,9.2184038180676e-12,73.03927195269956,13.08526035179942,9.907613586464668,3.510650367052325,2.729498268151924,1.5415426549352795,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.3_eta1.6E-4,2.3,0.00016,narrow,1000000,3,60.0,60.0,2.5654855250695316,50-60,False,0 5 6 7 8 9,1 2 3 4,2.260974003888143e-05,0.0001152854074831037,0.0009301164421714888,0.0014074143532626898,0.00012415601561700183,8.356870750958478e-12,118.95186506291715,16.229640491558495,9.984101977216602,4.723804267788416,4.101212034696988,2.5654855250695316,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.4_eta8.0E-5,2.4,8e-05,narrow,1000000,3,60.0,60.0,2.5590557395867806,50-60,False,0 5 6 7 8 9,1 2 3 4,5.372601592595192e-06,5.235970229930822e-05,0.00039171871126770033,0.0005835072970922867,5.004228520422898e-05,9.186429394958395e-12,87.68937218823538,16.92321674488424,9.453407921928328,4.466787995339718,3.7576938258726127,2.5590557395867806,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.5_eta1.6E-4,2.5,0.00016,narrow,1000000,3,60.0,60.0,2.5123122318517455,50-60,False,0 5 6 7 8 9,1 2 3 4,2.5331059008744077e-05,0.0001142634917058364,0.000921111600490212,0.0014348512594768192,0.00013391641641835513,8.387068817228283e-12,91.4913557159231,14.968784375713293,10.660962224820812,4.43680607569998,3.2548566396633247,2.5123122318517455,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.7_eta1.6E-4,2.7,0.00016,narrow,1000000,3,60.0,60.0,2.509725470271692,50-60,False,0 5 6 7 8 9,1 2 3 4,1.893113754974522e-05,0.00011269652672466096,0.0009145097267416621,0.001371443416222673,0.0001232055917380778,8.385292460388882e-12,79.06188203799525,16.41648978699998,11.806796750343326,3.41970180896784,3.5057090267861386,2.509725470271692,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.3_eta1.4E-4,2.3,0.00014,narrow,1000000,3,60.0,60.0,2.507373609447823,50-60,False,0 5 6 7 8 9,1 2 3 4,1.8251062138464444e-05,9.951243439691338e-05,0.0007893523043946308,0.0011764293483310891,9.582250891617688e-05,8.714806654097629e-12,97.5893495316095,19.95826858094395,10.30649967213978,4.294109515377797,4.158064668560275,2.507373609447823,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.7_eta1.2E-4,2.7,0.00012,narrow,1000000,3,60.0,60.0,2.468753321190918,50-60,False,0 5 6 7 8 9,1 2 3 4,1.1756637360394951e-05,8.167490402241577e-05,0.0006364483846131168,0.0009296403614681658,9.435181058186829e-05,9.181988502859895e-12,88.95400502201329,17.859070216052356,9.960580599960233,3.793344353963123,3.440000141004248,2.468753321190918,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.3_eta8.0E-5,2.3,8e-05,narrow,1000000,3,60.0,60.0,2.413977441123778,50-60,False,0 5 6 7 8 9,1 2 3 4,5.221357955077283e-06,5.33038091046335e-05,0.0003959575899634058,0.0005861736311411366,4.869119649281914e-05,9.205081141772098e-12,67.03419244194548,17.861043919841453,10.672225548281851,4.282382323689303,3.2924932661992465,2.413977441123778,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.6_eta1.6E-4,2.6,0.00016,narrow,1000000,3,60.0,60.0,2.394833684215704,50-60,False,0 5 6 7 8 9,1 2 3 4,2.223300068575691e-05,0.00011416443874204688,0.0009183349436161655,0.0014311015052531385,0.00013120807157277674,8.328449041528074e-12,90.36426040154615,22.041732419599743,11.988907060783779,4.217420238155082,3.6847902228416154,2.394833684215704,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.4_eta1.2E-4,2.4,0.00012,narrow,1000000,3,60.0,60.0,2.351679471748413,50-60,False,0 5 6 7 8 9,1 2 3 4,1.2157063755855178e-05,8.371744256995108e-05,0.0006534423596594377,0.000979898581653408,8.640820205607026e-05,9.14468500923249e-12,94.59925265488064,21.163624076795088,12.445619061988776,5.296316121872338,3.5052651885344646,2.351679471748413,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.7_eta8.0E-5,2.7,8e-05,narrow,1000000,3,60.0,60.0,2.325284070134911,50-60,False,0 5 6 7 8 9,1 2 3 4,5.649295111443905e-06,5.227064309691092e-05,0.0003932439089350393,0.0005777239762073344,5.046012848629016e-05,9.207745677031198e-12,98.15987560932858,14.755807485487658,10.476209644650538,4.190343723831018,3.6004895115281297,2.325284070134911,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.5_eta1.2E-4,2.5,0.00012,narrow,1000000,3,60.0,60.0,2.320525138897912,50-60,False,0 5 6 7 8 9,1 2 3 4,1.2701519081124598e-05,8.263166670758123e-05,0.0006442222011410739,0.0009487057426630119,8.973904899472068e-05,9.176659432341694e-12,64.8559046150466,16.704330190251778,11.2199822814104,3.9219611318366026,3.34083743607095,2.320525138897912,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.5_eta1.0E-4,2.5,0.0001,narrow,1000000,3,60.0,60.0,2.262624479540145,50-60,False,0 5 6 7 8 9,1 2 3 4,9.721425286923573e-06,6.722902586927945e-05,0.0005114842951913114,0.0007928358945008851,6.685991550833466e-05,7.339018281982135e-12,80.97108015340434,15.597395830556007,9.240030103638778,3.7788817366310954,3.780680616269863,2.262624479540145,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.6_eta1.4E-4,2.6,0.00014,narrow,1000000,3,60.0,60.0,2.2555248214567234,50-60,False,0 5 6 7 8 9,1 2 3 4,1.6983109746966553e-05,9.701689391757177e-05,0.0007797004390865375,0.0011352047515491338,0.00010283179623090766,8.704148513061227e-12,90.674268516522,17.586370631918914,12.200434613690618,3.7631517930164393,3.3295205994394,2.2555248214567234,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.6_eta1.2E-4,2.6,0.00012,narrow,1000000,3,60.0,60.0,2.2082802993314514,50-60,False,0 5 6 7 8 9,1 2 3 4,1.2064040609452407e-05,8.208796646502815e-05,0.000640803821405321,0.0009611424083903496,8.606178008700994e-05,9.180212146020494e-12,99.58175091365803,15.768511512748505,11.485378966257588,4.181297624552235,3.3717371691866034,2.2082802993314514,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.4_eta1.6E-4,2.4,0.00016,narrow,1000000,3,60.0,60.0,2.2047751122193224,50-60,False,0 5 6 7 8 9,1 2 3 4,2.0956234724403255e-05,0.00011515030260703183,0.0009124132365118234,0.0013712095921970058,0.00011808418343176354,8.36486435673578e-12,97.71835921779093,18.635108894076915,12.50905629064134,4.6736259750265425,3.4876010370544996,2.2047751122193224,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.6_eta1.0E-4,2.6,0.0001,narrow,1000000,3,60.0,60.0,2.195998058913248,50-60,False,0 5 6 7 8 9,1 2 3 4,8.567824868283003e-06,6.699998539729526e-05,0.0005148133932313171,0.000764660454143686,6.744695423954005e-05,7.396749879262643e-12,91.22953354156418,17.158005332729317,11.161813065805111,4.224472792693096,3.8317176959621775,2.195998058913248,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.7_eta1.0E-4,2.7,0.0001,narrow,1000000,3,60.0,60.0,2.1939417677963977,50-60,False,0 5 6 7 8 9,1 2 3 4,6.968821041602456e-06,6.650585215753302e-05,0.000507039065667251,0.0007241057256362581,6.821847386875487e-05,7.37454541877014e-12,61.96601654062342,12.604201355355272,9.002731468587593,3.9742995684344358,3.0910633972489063,2.1939417677963977,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.5_eta8.0E-5,2.5,8e-05,narrow,1000000,3,60.0,60.0,2.190750633367512,50-60,False,0 5 6 7 8 9,1 2 3 4,5.564314924679845e-06,5.283060282862014e-05,0.0004002012814116125,0.0005792884521071181,5.1128446544592274e-05,9.230838315943402e-12,78.49445106357166,13.871531155630343,9.056695139202848,4.215245496594806,3.7383638466908415,2.190750633367512,,,,,,,,,
resonant-micro-grid3-1m,delE=-2.5eV,scan_cloud_resonant_micro_1m_20260809/strict_resonant_micro_grid3_q60.csv,,,not-applicable,wc2.4_eta1.4E-4,2.4,0.00014,narrow,1000000,3,60.0,60.0,2.1883953539231937,50-60,False,0 5 6 7 8 9,1 2 3 4,1.5898351591243857e-05,9.861589153605866e-05,0.0007779101008055791,0.001257679611761712,0.00011146705034416946,8.65529869997772e-12,77.41776551919304,14.64325094334294,10.039840069543532,3.8302479789515242,3.0067925494870145,2.1883953539231937,,,,,,,,,
