label,orbital,initially_occupied,qm_signal_rms,simulation_signal_rms,error_rms,Q_qm,amplitude_ratio,cosine_similarity,pearson_correlation,qm_peak_abs,simulation_peak_abs,max_abs_error
b05,0,True,5.1682022097888024e-05,5.352052237235302e-05,8.279102706696993e-06,6.242466596782555,1.035573303826673,0.9882208408797573,0.9385450104414464,9.409912299163103e-05,9.818830055574601e-05,3.6597404926452803e-05
b05,1,True,3.436105083557288e-08,3.0872608754392325e-07,3.0338687748118366e-07,0.11325819732497817,8.984768510755474,0.209691621419711,0.13827556701489502,4.917798723802491e-08,1.3842024322308077e-06,1.4276762050347003e-06
b05,2,True,4.4802550350877525e-08,3.1028758474288647e-07,3.0183401650962204e-07,0.14843439738492592,6.9256678986536535,0.258309886022129,0.18492803725827062,6.778292704900934e-08,1.1898729785908557e-06,1.2560736514233284e-06
b05,3,True,5.66462698387724e-08,3.1185265385359027e-07,2.9908541698446977e-07,0.18939830102687286,5.505263713589452,0.31159384338041607,0.23439890932466728,9.950362167554516e-08,1.421391784051096e-06,1.326701735804292e-06
b05,4,True,6.852679400046541e-08,3.171090230172313e-07,2.9908003124543215e-07,0.22912527364366464,4.627518733987141,0.36366430967471697,0.2849272440702991,1.32828821164388e-07,1.6450425116554257e-06,1.5211138716386685e-06
b05,5,False,1.1331888691553215e-05,1.1776361612936655e-05,1.8701139750573463e-06,6.05946420522617,1.0392231986636746,0.9876365335503646,0.9423892808616968,2.01292618826376e-05,2.116690432119834e-05,8.018365569809469e-06
b05,6,False,1.0909439168976393e-05,1.1298280009313744e-05,1.8202207806132363e-06,5.99347028952223,1.035642605849356,0.9871732094650058,0.9401083967841809,1.9485830705035268e-05,2.032786037195355e-05,7.804991855923511e-06
b05,7,False,1.049173563723665e-05,1.0849378705299632e-05,1.7291557525979872e-06,6.067548062962655,1.0340880746931573,0.9874281784548119,0.9408745886425561,1.883102876233672e-05,1.9648158994512637e-05,7.103608216395487e-06
b05,8,False,1.0093983930926125e-05,1.0457746553525669e-05,1.6146907251670066e-06,6.251341989892281,1.0360375670388222,0.9882773055276738,0.9444140923210682,1.8166202429492194e-05,1.8957949569561817e-05,6.0217081253064235e-06
b05,9,False,9.727693838943199e-06,1.0136361794097816e-05,1.504332755605057e-06,6.466450858494155,1.0420107747962404,0.9893715276138749,0.9492736565070816,1.7492740211740316e-05,1.837345979352927e-05,5.084103492716101e-06
