stage,case_id,window,wc_eV,eta,signal_rms,error_rms_vs_qm,repeat_noise_rms,Q_accuracy,Q_repeat,Q_conservative
screen,s11_wc4_eta0p00014,10-20,4.0,0.00014,8.659317354099042e-05,2.289950924359187e-06,2.6412051546883634e-06,37.81442327862218,32.785478018350894,32.785478018350894
screen,s11_wc4_eta0p00014,20-30,4.0,0.00014,6.68786060287281e-05,4.9662983688892925e-06,6.075681605923895e-06,13.466489739658037,11.007589002610063,11.007589002610063
screen,s11_wc4_eta0p00014,30-40,4.0,0.00014,7.417044278046087e-05,1.0189586443617597e-05,9.962536354971234e-06,7.279043481388655,7.44493572095728,7.279043481388655
screen,s11_wc4_eta0p00014,40-50,4.0,0.00014,6.896665605619008e-05,1.2316971229320088e-05,1.3055442585822827e-05,5.59931940833129,5.282598089097522,5.282598089097522
screen,s11_wc4_eta0p00014,50-60,4.0,0.00014,6.939463329210095e-05,2.160637420739517e-05,1.6610682803182713e-05,3.211766704862003,4.177711061871851,3.211766704862003
screen,s11_wc4_eta0p00014,60-70,4.0,0.00014,6.953208124330471e-05,2.9174489133506673e-05,2.810771163978447e-05,2.3833178680564333,2.4737723986355045,2.3833178680564333
screen,s11_wc4_eta0p00014,70-75,4.0,0.00014,6.945734292832915e-05,3.671665687179491e-05,3.8669269784052634e-05,1.8917120687446098,1.7961896698906283,1.7961896698906283
screen,s12_wc4_eta0p00017,0-10,4.0,0.00017,9.759668550578766e-05,7.144956100327106e-07,6.199040023138883e-07,136.59522064987854,157.43838584924896,136.59522064987854
screen,s12_wc4_eta0p00017,10-20,4.0,0.00017,0.00010515647295323599,2.573396859095262e-06,2.7628326358508547e-06,40.86290561114861,38.06110858425252,38.06110858425252
screen,s12_wc4_eta0p00017,20-30,4.0,0.00017,8.12632506950186e-05,6.379779904639456e-06,6.9509623994033974e-06,12.73762604818435,11.690935157697508,11.690935157697508
screen,s12_wc4_eta0p00017,30-40,4.0,0.00017,9.014658857639712e-05,1.4636958639825733e-05,1.155778465131557e-05,6.158833320135036,7.799642517663291,6.158833320135036
screen,s12_wc4_eta0p00017,40-50,4.0,0.00017,8.383226818099474e-05,1.7178138917079717e-05,1.4679336440856204e-05,4.8801717453596085,5.7109031132816686,4.8801717453596085
screen,s12_wc4_eta0p00017,50-60,4.0,0.00017,8.436065089734425e-05,1.9606053468519957e-05,2.062296310596438e-05,4.302785924398102,4.090617360070157,4.090617360070157
screen,s12_wc4_eta0p00017,60-70,4.0,0.00017,8.453212296786645e-05,2.7596129733231788e-05,2.9446385472335955e-05,3.06318762033037,2.870713047184755,2.870713047184755
screen,s12_wc4_eta0p00017,70-75,4.0,0.00017,8.444433550273771e-05,5.4084689127337706e-05,4.8452959354072016e-05,1.561335321793583,1.7428106895526694,1.561335321793583
screen,s13_wc4_eta0p0002,0-10,4.0,0.0002,0.00011481407854803474,6.934040098228809e-07,1.143146112254276e-06,165.5803498704344,100.43692343196811,100.43692343196811
screen,s13_wc4_eta0p0002,10-20,4.0,0.0002,0.0001237225092633743,3.073549952916889e-06,3.198642322665252e-06,40.25394451323559,38.67969494015923,38.67969494015923
screen,s13_wc4_eta0p0002,20-30,4.0,0.0002,9.566712451703342e-05,7.263905797647123e-06,9.005371550202212e-06,13.170204457775498,10.62334007916478,10.62334007916478
screen,s13_wc4_eta0p0002,30-40,4.0,0.0002,0.00010615242991211141,1.197167477475191e-05,1.3177193399410608e-05,8.86696572613093,8.055769289753266,8.055769289753266
screen,s13_wc4_eta0p0002,40-50,4.0,0.0002,9.87296085194541e-05,1.6942664223390758e-05,2.045537469124411e-05,5.827277647582112,4.8265851889633264,4.8265851889633264
screen,s13_wc4_eta0p0002,50-60,4.0,0.0002,9.936180253245262e-05,2.4536496134162342e-05,2.0662117592413034e-05,4.049551410647849,4.808887670300429,4.049551410647849
screen,s13_wc4_eta0p0002,60-70,4.0,0.0002,9.956920204565269e-05,3.4603549174476904e-05,3.760759889096878e-05,2.8774274437459595,2.6475820042199927,2.6475820042199927
screen,s13_wc4_eta0p0002,70-75,4.0,0.0002,9.946963165981363e-05,5.7083214339757425e-05,4.8420083989424215e-05,1.7425373257324583,2.0543052275898472,1.7425373257324583
screen,s14_wc4_eta0p00023,0-10,4.0,0.00023,0.00013202981499026362,9.224489964463944e-07,1.1264735517003908e-06,143.1296640777864,117.20631593255526,117.20631593255526
screen,s14_wc4_eta0p00023,10-20,4.0,0.00023,0.00014229130389613244,3.502350043242628e-06,5.008554964392513e-06,40.627379370793264,28.40965206685936,28.40965206685936
screen,s14_wc4_eta0p00023,20-30,4.0,0.00023,0.00011009038005754843,1.0214718427648754e-05,9.018784642616853e-06,10.777622588162645,12.206786659183944,10.777622588162645
screen,s14_wc4_eta0p00023,30-40,4.0,0.00023,0.00012218822721622185,1.531320252405616e-05,1.7239666953553423e-05,7.979273246355305,7.08762109763591,7.08762109763591
screen,s14_wc4_eta0p00023,40-50,4.0,0.00023,0.00011365912508997754,1.8811219304520222e-05,2.736721252332483e-05,6.042092394439628,4.153112962933543,4.153112962933543
screen,s14_wc4_eta0p00023,50-60,4.0,0.00023,0.00011439868545194433,3.931580459780597e-05,4.0555442177388204e-05,2.909737868071722,2.8207973901891674,2.8207973901891674
screen,s14_wc4_eta0p00023,60-70,4.0,0.00023,0.00011464404466555502,4.055274495745279e-05,4.658952293320589e-05,2.8270353778970447,2.4607258767151796,2.4607258767151796
