# time_au orbital_0 orbital_1 orbital_2 orbital_3 orbital_4 orbital_5 orbital_6 orbital_7 orbital_8 orbital_9
3.308000000000000000e+03 9.999995708326723243e-01 9.999999999385955629e-01 9.999999999334963086e-01 9.999999999284986396e-01 9.999999998947142199e-01 9.103693999818592401e-08 8.840067972291474666e-08 8.582687538184336720e-08 8.332369050555506820e-08 8.088768924686781821e-08
3.310000000000000000e+03 9.999995707990326776e-01 9.999999999384577842e-01 9.999999999333497591e-01 9.999999999285341667e-01 9.999999998948442270e-01 9.102171978427959068e-08 8.840159145411285058e-08 8.585050621761302148e-08 8.333534426388845793e-08 8.090047244040805236e-08
3.312000000000000000e+03 9.999995707632275410e-01 9.999999999383279992e-01 9.999999999332035427e-01 9.999999999285463792e-01 9.999999998949792301e-01 9.105009979629108104e-08 8.836845928898293039e-08 8.585039262547497303e-08 8.335613662295634910e-08 8.092048211729880414e-08
3.314000000000000000e+03 9.999995708445447162e-01 9.999999999382104265e-01 9.999999999330616562e-01 9.999999999285363872e-01 9.999999998951152325e-01 9.106948352930813408e-08 8.837909125883214517e-08 8.580825830168090158e-08 8.332241726780079584e-08 8.088513840735768928e-08
3.316000000000000000e+03 9.999995708629551006e-01 9.999999999381100624e-01 9.999999999329284295e-01 9.999999999285068553e-01 9.999999998952492364e-01 9.101318459259535549e-08 8.843437808885312522e-08 8.582783258426379765e-08 8.330206616045222194e-08 8.086864860870781456e-08
3.318000000000000000e+03 9.999995707095884478e-01 9.999999999380292381e-01 9.999999999328077482e-01 9.999999999284597818e-01 9.999999998953790215e-01 9.099282385360704069e-08 8.839711960429996187e-08 8.589452214421321143e-08 8.337376783766910837e-08 8.094136511977527345e-08
3.320000000000000000e+03 9.999995707592564953e-01 9.999999999379707294e-01 9.999999999327026101e-01 9.999999999283981644e-01 9.999999998955024783e-01 9.109670195542398062e-08 8.831241953356258534e-08 8.583274621717755705e-08 8.337602391240324005e-08 8.093214428328052687e-08
3.322000000000000000e+03 9.999995709990699977e-01 9.999999999379366455e-01 9.999999999326170119e-01 9.999999999283263330e-01 9.999999998956147218e-01 9.110635577522461677e-08 8.840433917042512099e-08 8.574133939931441180e-08 8.324854235066271930e-08 8.080973039509562671e-08
3.324000000000000000e+03 9.999995707862544547e-01 9.999999999379270976e-01 9.999999999325527300e-01 9.999999999282463969e-01 9.999999998957118663e-01 9.092446458123735992e-08 8.852094959250048891e-08 8.588451724154225715e-08 8.330350537122431930e-08 8.088974345805927050e-08
3.326000000000000000e+03 9.999995704877684410e-01 9.999999999379427518e-01 9.999999999325110966e-01 9.999999999281605767e-01 9.999999998957950220e-01 9.095297163608379358e-08 8.832669124195056559e-08 8.598524343357899348e-08 8.349840581425494044e-08 8.105838265172500974e-08
3.328000000000000000e+03 9.999995710100041402e-01 9.999999999379818316e-01 9.999999999324928890e-01 9.999999999280756446e-01 9.999999998958626346e-01 9.125421653527408715e-08 8.819091662060937893e-08 8.570291606818407063e-08 8.331633248334765471e-08 8.083507761381960108e-08
3.330000000000000000e+03 9.999995712376535950e-01 9.999999999380427829e-01 9.999999999325004385e-01 9.999999999279961527e-01 9.999999998959067105e-01 9.113049633285413871e-08 8.856010941042153476e-08 8.564331488885397695e-08 8.307036125535622829e-08 8.066749743594760186e-08
3.332000000000000000e+03 9.999995702329425029e-01 9.999999999381244953e-01 9.999999999325348554e-01 9.999999999279232110e-01 9.999999998959259173e-01 9.066126765233449273e-08 8.866706402576145130e-08 8.613634844372771498e-08 8.348559967293884950e-08 8.112614826988105748e-08
3.334000000000000000e+03 9.999995703904462907e-01 9.999999999382224170e-01 9.999999999325920319e-01 9.999999999278578189e-01 9.999999998959281378e-01 9.098581645147893621e-08 8.802499562380639137e-08 8.604212233933672762e-08 8.370261441339356421e-08 8.116328664451081271e-08
3.336000000000000000e+03 9.999995719862279087e-01 9.999999999383277771e-01 9.999999999326675271e-01 9.999999999278090801e-01 9.999999998959088199e-01 9.166579559602135663e-08 8.805957091357689880e-08 8.527503712144472804e-08 8.292614860513216132e-08 8.039639193400102573e-08
3.338000000000000000e+03 9.999995708661635341e-01 9.999999999384399096e-01 9.999999999327656708e-01 9.999999999277839891e-01 9.999999998958538638e-01 9.096379372818642608e-08 8.908302440776424035e-08 8.572809078506132419e-08 8.293059085874583623e-08 8.073737930056812129e-08
3.340000000000000000e+03 9.999995688291632989e-01 9.999999999385588145e-01 9.999999999328861300e-01 9.999999999277759954e-01 9.999999998957704861e-01 9.006625531816678309e-08 8.869033129319761420e-08 8.677334863286564016e-08 8.416793007324792904e-08 8.178186964074069209e-08
3.342000000000000000e+03 9.999995717568813669e-01 9.999999999386720573e-01 9.999999999330135836e-01 9.999999999277818796e-01 9.999999998956771163e-01 9.141553869949269310e-08 8.720578298447576590e-08 8.564390261274373760e-08 8.359172850399270768e-08 8.069491422536031672e-08
