run,start_au,stop_au,observations,orbital,active,signal_RMS,RMSE,Q
poisson_n4096_seed1160101,3400,3500,51,6,True,9.600770406367738e-08,0.0006295963331961044,0.000152490888211341
poisson_n4096_seed1160101,3400,3500,51,7,True,9.317159268437197e-08,0.0005716256997675622,0.00016299405838865878
poisson_n4096_seed1160101,3400,3500,51,8,True,9.04856182177165e-08,0.000597285075946235,0.0001514948587562928
poisson_n4096_seed1160101,3400,3500,51,9,True,8.840582614836875e-08,0.0005075183704790185,0.0001741923668002941
poisson_n4096_seed1160101,3500,3600,51,0,True,4.2925972580601726e-07,0.0012919434234200046,0.000332258919411262
poisson_n4096_seed1160101,3500,3600,51,1,False,7.483024852253462e-12,4.823569332303122e-05,1.5513459715692578e-07
poisson_n4096_seed1160101,3500,3600,51,2,False,1.4198811607171773e-11,4.7545119860333105e-05,2.986386751969857e-07
poisson_n4096_seed1160101,3500,3600,51,3,False,8.194625081656938e-11,4.029567327782094e-05,2.0336240630994307e-06
poisson_n4096_seed1160101,3500,3600,51,4,False,1.3155921837274628e-10,4.74579446009553e-05,2.7721221278954858e-06
poisson_n4096_seed1160101,3500,3600,51,5,True,9.103398507863496e-08,0.0010952546306822152,8.31167315146903e-05
poisson_n4096_seed1160101,3500,3600,51,6,True,8.837131088616297e-08,0.0009380198461448583,9.421049165362308e-05
poisson_n4096_seed1160101,3500,3600,51,7,True,8.582892219092065e-08,0.0007690295058488333,0.00011160679991879516
poisson_n4096_seed1160101,3500,3600,51,8,True,8.332487789891876e-08,0.0005870982921478674,0.00014192662287277176
poisson_n4096_seed1160101,3500,3600,51,9,True,8.093201263241565e-08,0.0004915823759695081,0.00016463570825296574
poisson_n4096_seed1160101,3600,3700,51,0,True,4.2926556747549676e-07,0.001568376699680912,0.00027370055138082027
poisson_n4096_seed1160101,3600,3700,51,1,False,7.96654694763985e-12,6.504322215367238e-05,1.2248081635343852e-07
poisson_n4096_seed1160101,3600,3700,51,2,False,1.1741617829769516e-11,8.141254056674471e-05,1.4422370003480417e-07
poisson_n4096_seed1160101,3600,3700,51,3,False,8.029526478692145e-11,7.988111754099761e-05,1.0051845449672294e-06
poisson_n4096_seed1160101,3600,3700,51,4,False,1.4351832845374044e-10,6.276148164118348e-05,2.2867262642755246e-06
poisson_n4096_seed1160101,3600,3700,51,5,True,9.10351116103854e-08,0.0005907273418205188,0.00015410681911189525
poisson_n4096_seed1160101,3600,3700,51,6,True,8.837962246531672e-08,0.0005892389294933849,0.00014998944917183872
poisson_n4096_seed1160101,3600,3700,51,7,True,8.583661727295522e-08,0.0005415320913950653,0.00015850698164872858
poisson_n4096_seed1160101,3600,3700,51,8,True,8.333230121814037e-08,0.00046497967338817044,0.00017921708407363777
poisson_n4096_seed1160101,3600,3700,51,9,True,8.092120915460239e-08,0.00037001991681674895,0.00021869419854682667
poisson_n4096_seed1160101,3700,3800,51,0,True,4.2926570630695925e-07,0.0018716233621639512,0.00022935474892269285
poisson_n4096_seed1160101,3700,3800,51,1,False,8.00094957392658e-12,7.368630655192807e-05,1.0858122693784586e-07
poisson_n4096_seed1160101,3700,3800,51,2,False,1.3788502051789527e-11,0.00010391068443379488,1.3269571004100798e-07
poisson_n4096_seed1160101,3700,3800,51,3,False,8.533630290247298e-11,0.00012921221849853025,6.604352428438774e-07
poisson_n4096_seed1160101,3700,3800,51,4,False,1.6198090075929154e-10,0.00011663089194839677,1.3888335933412894e-06
poisson_n4096_seed1160101,3700,3800,51,5,True,9.106687330312141e-08,0.0007202870559126226,0.00012643136171277893
poisson_n4096_seed1160101,3700,3800,51,6,True,8.837214886443475e-08,0.0006865934011103277,0.00012871103730610186
poisson_n4096_seed1160101,3700,3800,51,7,True,8.583901921428358e-08,0.0004261094031256912,0.00020144831018658208
poisson_n4096_seed1160101,3700,3800,51,8,True,8.333196656657337e-08,0.0004417124840023026,0.0001886565799805173
poisson_n4096_seed1160101,3700,3800,51,9,True,8.092054197851016e-08,0.00044740454503314756,0.00018086660691503452
poisson_n4096_seed1160101,3800,3900,51,0,True,4.292403061023103e-07,0.0011337329986241488,0.00037860793204680333
poisson_n4096_seed1160101,3800,3900,51,1,False,1.3120533042180978e-11,0.00011481567560305957,1.1427475362807817e-07
poisson_n4096_seed1160101,3800,3900,51,2,False,1.4198790302360109e-11,8.964789868228347e-05,1.583839723079435e-07
poisson_n4096_seed1160101,3800,3900,51,3,False,7.618627765516383e-11,0.00010933091238705759,6.968411402755534e-07
poisson_n4096_seed1160101,3800,3900,51,4,False,1.943193105250629e-10,9.43389599084766e-05,2.059799161593288e-06
poisson_n4096_seed1160101,3800,3900,51,5,True,9.106108100761464e-08,0.0005928127204280839,0.00015360851390276733
poisson_n4096_seed1160101,3800,3900,51,6,True,8.837817083385565e-08,0.0004618775624792607,0.00019134545172417642
poisson_n4096_seed1160101,3800,3900,51,7,True,8.583973510926242e-08,0.000412529142374167,0.00020808162694941232
poisson_n4096_seed1160101,3800,3900,51,8,True,8.333215905236779e-08,0.0004291525290662425,0.00019417841771475364
poisson_n4096_seed1160101,3800,3900,51,9,True,8.09193699211826e-08,0.0003975101568647308,0.0002035655404616963
poisson_n4096_seed1160101,3900,4000,51,0,True,4.291693461279032e-07,0.0015187191870780986,0.0002825863726352155
poisson_n4096_seed1160101,3900,4000,51,1,False,1.8798555245179085e-11,0.00011698342161455389,1.6069418201083257e-07
poisson_n4096_seed1160101,3900,4000,51,2,False,2.0895028352668033e-11,0.00012615701920197804,1.656271564185817e-07
poisson_n4096_seed1160101,3900,4000,51,3,False,7.315061188333788e-11,0.00012066730369144266,6.062173401204911e-07
poisson_n4096_seed1160101,3900,4000,51,4,False,2.3221307265412283e-10,0.00010706081085462477,2.16898294343613e-06
poisson_n4096_seed1160101,3900,4000,51,5,True,9.103409372228927e-08,0.0006461655134866942,0.0001408835535512742
poisson_n4096_seed1160101,3900,4000,51,6,True,8.838568358267874e-08,0.0006391619822843763,0.0001382836996449425
poisson_n4096_seed1160101,3900,4000,51,7,True,8.58534443202344e-08,0.0007033351534383831,0.00012206619262598217
poisson_n4096_seed1160101,3900,4000,51,8,True,8.333467461073615e-08,0.0007410263234382696,0.00011245845386986208
poisson_n4096_seed1160101,3900,4000,51,9,True,8.090139427309305e-08,0.0007818194895845626,0.0001034783544678348
